cell,group in,group out,legendre,nuclide,mean,std. dev.
2,1,4,P1,Cr54,0.0,0.0
2,1,4,P1,Cr53,0.0,0.0
2,1,4,P1,Ni62,0.0,0.0
2,1,4,P1,Ni60,0.0,0.0
2,1,4,P1,Ni64,0.0,0.0
2,1,4,P1,Ni61,0.0,0.0
2,1,4,P1,Ni58,0.0,0.0
2,1,4,P1,Fe54,0.0,0.0
2,1,4,P1,Fe56,0.0,0.0
2,1,4,P1,Fe57,0.0,0.0
2,1,4,P1,Fe58,0.0,0.0
2,1,5,P0,C12,0.0,0.0
2,1,5,P0,C13,0.0,0.0
2,1,5,P0,Si30,0.0,0.0
2,1,5,P0,Si29,0.0,0.0
2,1,5,P0,Si28,0.0,0.0
2,1,5,P0,Mn55,0.0,0.0
2,1,5,P0,P31,0.0,0.0
2,1,5,P0,S33,0.0,0.0
2,1,5,P0,S34,0.0,0.0
2,1,5,P0,S32,0.0,0.0
2,1,5,P0,S36,0.0,0.0
2,1,5,P0,Cr52,0.0,0.0
2,1,5,P0,Cr50,0.0,0.0
2,1,5,P0,Cr54,0.0,0.0
2,1,5,P0,Cr53,0.0,0.0
2,1,5,P0,Ni62,0.0,0.0
2,1,5,P0,Ni60,0.0,0.0
2,1,5,P0,Ni64,0.0,0.0
2,1,5,P0,Ni61,0.0,0.0
2,1,5,P0,Ni58,0.0,0.0
2,1,5,P0,Fe54,0.0,0.0
2,1,5,P0,Fe56,0.0,0.0
2,1,5,P0,Fe57,0.0,0.0
2,1,5,P0,Fe58,0.0,0.0
2,1,5,P1,C12,0.0,0.0
2,1,5,P1,C13,0.0,0.0
2,1,5,P1,Si30,0.0,0.0
2,1,5,P1,Si29,0.0,0.0
2,1,5,P1,Si28,0.0,0.0
2,1,5,P1,Mn55,0.0,0.0
2,1,5,P1,P31,0.0,0.0
2,1,5,P1,S33,0.0,0.0
2,1,5,P1,S34,0.0,0.0
2,1,5,P1,S32,0.0,0.0
2,1,5,P1,S36,0.0,0.0
2,1,5,P1,Cr52,0.0,0.0
2,1,5,P1,Cr50,0.0,0.0
2,1,5,P1,Cr54,0.0,0.0
2,1,5,P1,Cr53,0.0,0.0
2,1,5,P1,Ni62,0.0,0.0
2,1,5,P1,Ni60,0.0,0.0
2,1,5,P1,Ni64,0.0,0.0
2,1,5,P1,Ni61,0.0,0.0
2,1,5,P1,Ni58,0.0,0.0
2,1,5,P1,Fe54,0.0,0.0
2,1,5,P1,Fe56,0.0,0.0
2,1,5,P1,Fe57,0.0,0.0
2,1,5,P1,Fe58,0.0,0.0
2,1,6,P0,C12,0.0,0.0
2,1,6,P0,C13,0.0,0.0
2,1,6,P0,Si30,0.0,0.0
2,1,6,P0,Si29,0.0,0.0
2,1,6,P0,Si28,0.0,0.0
2,1,6,P0,Mn55,0.0,0.0
2,1,6,P0,P31,0.0,0.0
2,1,6,P0,S33,0.0,0.0
2,1,6,P0,S34,0.0,0.0
2,1,6,P0,S32,0.0,0.0
2,1,6,P0,S36,0.0,0.0
2,1,6,P0,Cr52,0.0,0.0
2,1,6,P0,Cr50,0.0,0.0
2,1,6,P0,Cr54,0.0,0.0
