cell,group in,group out,legendre,nuclide,mean,std. dev.
4,1,5,P0,Mg25,0.0,0.0
4,1,5,P0,Al27,0.0,0.0
4,1,5,P0,Si30,0.0,0.0
4,1,5,P0,Si29,0.0,0.0
4,1,5,P0,Si28,0.0,0.0
4,1,5,P0,K39,0.0,0.0
4,1,5,P0,K41,0.0,0.0
4,1,5,P0,K40,0.0,0.0
4,1,5,P0,Ca48,0.0,0.0
4,1,5,P0,Ca42,0.0,0.0
4,1,5,P0,Ca43,0.0,0.0
4,1,5,P0,Ca40,0.0,0.0
4,1,5,P0,Ca46,0.0,0.0
4,1,5,P0,Ca44,0.0,0.0
4,1,5,P0,Fe54,0.0,0.0
4,1,5,P0,Fe56,0.0,0.0
4,1,5,P0,Fe57,0.0,0.0
4,1,5,P0,Fe58,0.0,0.0
4,1,5,P1,H2,0.0,0.0
4,1,5,P1,H1,0.0,0.0
4,1,5,P1,C12,0.0,0.0
4,1,5,P1,C13,0.0,0.0
4,1,5,P1,O16,0.0,0.0
4,1,5,P1,O17,0.0,0.0
4,1,5,P1,O18,0.0,0.0
4,1,5,P1,Na23,0.0,0.0
4,1,5,P1,Mg26,0.0,0.0
4,1,5,P1,Mg24,0.0,0.0
4,1,5,P1,Mg25,0.0,0.0
4,1,5,P1,Al27,0.0,0.0
4,1,5,P1,Si30,0.0,0.0
4,1,5,P1,Si29,0.0,0.0
4,1,5,P1,Si28,0.0,0.0
4,1,5,P1,K39,0.0,0.0
4,1,5,P1,K41,0.0,0.0
4,1,5,P1,K40,0.0,0.0
4,1,5,P1,Ca48,0.0,0.0
4,1,5,P1,Ca42,0.0,0.0
4,1,5,P1,Ca43,0.0,0.0
4,1,5,P1,Ca40,0.0,0.0
4,1,5,P1,Ca46,0.0,0.0
4,1,5,P1,Ca44,0.0,0.0
4,1,5,P1,Fe54,0.0,0.0
4,1,5,P1,Fe56,0.0,0.0
4,1,5,P1,Fe57,0.0,0.0
4,1,5,P1,Fe58,0.0,0.0
4,1,6,P0,H2,0.0,0.0
4,1,6,P0,H1,0.0,0.0
4,1,6,P0,C12,0.0,0.0
4,1,6,P0,C13,0.0,0.0
4,1,6,P0,O16,0.0,0.0
4,1,6,P0,O17,0.0,0.0
4,1,6,P0,O18,0.0,0.0
4,1,6,P0,Na23,0.0,0.0
4,1,6,P0,Mg26,0.0,0.0
4,1,6,P0,Mg24,0.0,0.0
4,1,6,P0,Mg25,0.0,0.0
4,1,6,P0,Al27,0.0,0.0
4,1,6,P0,Si30,0.0,0.0
4,1,6,P0,Si29,0.0,0.0
4,1,6,P0,Si28,0.0,0.0
4,1,6,P0,K39,0.0,0.0
4,1,6,P0,K41,0.0,0.0
4,1,6,P0,K40,0.0,0.0
4,1,6,P0,Ca48,0.0,0.0
4,1,6,P0,Ca42,0.0,0.0
4,1,6,P0,Ca43,0.0,0.0
4,1,6,P0,Ca40,0.0,0.0
4,1,6,P0,Ca46,0.0,0.0
4,1,6,P0,Ca44,0.0,0.0
4,1,6,P0,Fe54,0.0,0.0
4,1,6,P0,Fe56,0.0,0.0
4,1,6,P0,Fe57,0.0,0.0
4,1,6,P0,Fe58,0.0,0.0
4,1,6,P1,H2,0.0,0.0
4,1,6,P1,H1,0.0,0.0
4,1,6,P1,C12,0.0,0.0
4,1,6,P1,C13,0.0,0.0
4,1,6,P1,O16,0.0,0.0
4,1,6,P1,O17,0.0,0.0
4,1,6,P1,O18,0.0,0.0
4,1,6,P1,Na23,0.0,0.0
4,1,6,P1,Mg26,0.0,0.0
4,1,6,P1,Mg24,0.0,0.0
4,1,6,P1,Mg25,0.0,0.0
4,1,6,P1,Al27,0.0,0.0
4,1,6,P1,Si30,0.0,0.0
4,1,6,P1,Si29,0.0,0.0
4,1,6,P1,Si28,0.0,0.0
4,1,6,P1,K39,0.0,0.0
4,1,6,P1,K41,0.0,0.0
4,1,6,P1,K40,0.0,0.0
4,1,6,P1,Ca48,0.0,0.0
4,1,6,P1,Ca42,0.0,0.0
4,1,6,P1,Ca43,0.0,0.0
4,1,6,P1,Ca40,0.0,0.0
4,1,6,P1,Ca46,0.0,0.0
4,1,6,P1,Ca44,0.0,0.0
4,1,6,P1,Fe54,0.0,0.0
4,1,6,P1,Fe56,0.0,0.0
4,1,6,P1,Fe57,0.0,0.0
4,1,6,P1,Fe58,0.0,0.0
4,1,7,P0,H2,0.0,0.0
4,1,7,P0,H1,0.0,0.0
4,1,7,P0,C12,0.0,0.0
4,1,7,P0,C13,0.0,0.0
4,1,7,P0,O16,0.0,0.0
4,1,7,P0,O17,0.0,0.0
4,1,7,P0,O18,0.0,0.0
4,1,7,P0,Na23,0.0,0.0
4,1,7,P0,Mg26,0.0,0.0
4,1,7,P0,Mg24,0.0,0.0
4,1,7,P0,Mg25,0.0,0.0
4,1,7,P0,Al27,0.0,0.0
4,1,7,P0,Si30,0.0,0.0
4,1,7,P0,Si29,0.0,0.0
4,1,7,P0,Si28,0.0,0.0
4,1,7,P0,K39,0.0,0.0
4,1,7,P0,K41,0.0,0.0
4,1,7,P0,K40,0.0,0.0
4,1,7,P0,Ca48,0.0,0.0
4,1,7,P0,Ca42,0.0,0.0
4,1,7,P0,Ca43,0.0,0.0
4,1,7,P0,Ca40,0.0,0.0
4,1,7,P0,Ca46,0.0,0.0
4,1,7,P0,Ca44,0.0,0.0
4,1,7,P0,Fe54,0.0,0.0
4,1,7,P0,Fe56,0.0,0.0
4,1,7,P0,Fe57,0.0,0.0
4,1,7,P0,Fe58,0.0,0.0
4,1,7,P1,H2,0.0,0.0
4,1,7,P1,H1,0.0,0.0
4,1,7,P1,C12,0.0,0.0
