material,group in,group out,legendre,nuclide,mean,std. dev.
8,4,9,P1,total,6.401508974612753e-06,4.6292806062277704e-07
8,4,10,P0,total,0.00011958126631947517,7.868934521670968e-06
8,4,10,P1,total,6.117083231907073e-06,4.0207176002704553e-07
8,4,11,P0,total,7.063872272036511e-06,1.9004681201984637e-06
8,4,11,P1,total,5.29349087187397e-07,1.4885828390792153e-07
8,4,12,P0,total,1.0091246102909297e-06,7.099649563615832e-07
8,4,12,P1,total,1.7661924501643304e-07,1.2849458474426788e-07
8,4,13,P0,total,0.0,0.0
8,4,13,P1,total,0.0,0.0
8,4,14,P0,total,0.0,0.0
8,4,14,P1,total,0.0,0.0
8,4,15,P0,total,0.0,0.0
8,4,15,P1,total,0.0,0.0
8,4,16,P0,total,0.0,0.0
8,4,16,P1,total,0.0,0.0
8,4,17,P0,total,0.0,0.0
8,4,17,P1,total,0.0,0.0
8,4,18,P0,total,0.0,0.0
8,4,18,P1,total,0.0,0.0
8,4,19,P0,total,0.0,0.0
8,4,19,P1,total,0.0,0.0
8,4,20,P0,total,0.0,0.0
8,4,20,P1,total,0.0,0.0
8,4,21,P0,total,0.0,0.0
8,4,21,P1,total,0.0,0.0
8,4,22,P0,total,0.0,0.0
8,4,22,P1,total,0.0,0.0
8,4,23,P0,total,0.0,0.0
8,4,23,P1,total,0.0,0.0
8,4,24,P0,total,0.0,0.0
8,4,24,P1,total,0.0,0.0
8,4,25,P0,total,0.0,0.0
8,4,25,P1,total,0.0,0.0
8,5,1,P0,total,0.0,0.0
8,5,1,P1,total,0.0,0.0
8,5,2,P0,total,0.0,0.0
8,5,2,P1,total,0.0,0.0
8,5,3,P0,total,0.0,0.0
8,5,3,P1,total,0.0,0.0
8,5,4,P0,total,0.0,0.0
8,5,4,P1,total,0.0,0.0
8,5,5,P0,total,0.04253237569736108,0.00024457751005126696
8,5,5,P1,total,0.01909338487869761,0.00013683230956740172
8,5,6,P0,total,0.030058973161643816,0.00018578712428784786
8,5,6,P1,total,0.008767129214024096,8.837178173037649e-05
8,5,7,P0,total,0.01978095082781666,0.00012430142799028102
8,5,7,P1,total,0.010692148381893744,6.746563668277027e-05
8,5,8,P0,total,0.00514092852953531,5.623822533202598e-05
8,5,8,P1,total,0.0012141835596723746,1.3809863289767818e-05
8,5,9,P0,total,0.00018071142709881702,8.267868191559476e-06
8,5,9,P1,total,1.6355577570659358e-05,7.451851450209467e-07
8,5,10,P0,total,0.00027562087687485346,1.1146333501566288e-05
8,5,10,P1,total,1.641067816336006e-05,6.724142263995182e-07
8,5,11,P0,total,7.190109831517918e-06,1.8504973051206543e-06
8,5,11,P1,total,4.226748009694621e-07,1.1833513909792328e-07
8,5,12,P0,total,0.0,0.0
8,5,12,P1,total,0.0,0.0
8,5,13,P0,total,1.4380219663035833e-06,8.218385346771138e-07
8,5,13,P1,total,2.677294331022835e-07,1.561904995294236e-07
8,5,14,P0,total,0.0,0.0
8,5,14,P1,total,0.0,0.0
8,5,15,P0,total,0.0,0.0
8,5,15,P1,total,0.0,0.0
8,5,16,P0,total,0.0,0.0
8,5,16,P1,total,0.0,0.0
8,5,17,P0,total,0.0,0.0
8,5,17,P1,total,0.0,0.0
8,5,18,P0,total,0.0,0.0
8,5,18,P1,total,0.0,0.0
8,5,19,P0,total,0.0,0.0
8,5,19,P1,total,0.0,0.0
8,5,20,P0,total,0.0,0.0
8,5,20,P1,total,0.0,0.0
8,5,21,P0,total,0.0,0.0
8,5,21,P1,total,0.0,0.0
8,5,22,P0,total,0.0,0.0
8,5,22,P1,total,0.0,0.0
8,5,23,P0,total,0.0,0.0
8,5,23,P1,total,0.0,0.0
8,5,24,P0,total,0.0,0.0
8,5,24,P1,total,0.0,0.0
8,5,25,P0,total,0.0,0.0
8,5,25,P1,total,0.0,0.0
8,6,1,P0,total,0.0,0.0
8,6,1,P1,total,0.0,0.0
8,6,2,P0,total,0.0,0.0
8,6,2,P1,total,0.0,0.0
8,6,3,P0,total,0.0,0.0
8,6,3,P1,total,0.0,0.0
8,6,4,P0,total,0.0,0.0
8,6,4,P1,total,0.0,0.0
8,6,5,P0,total,0.0,0.0
8,6,5,P1,total,0.0,0.0
8,6,6,P0,total,0.04762981767484423,0.0002760009654124678
8,6,6,P1,total,0.023004714043354642,0.0001580295881961734
8,6,7,P0,total,0.05331433384706391,0.0002637833715791209
8,6,7,P1,total,0.026646212001761618,0.00014722438349257342
8,6,8,P0,total,0.010814226438812058,8.280087338562057e-05
8,6,8,P1,total,0.0032507544381159504,2.5221173024664882e-05
8,6,9,P0,total,0.0003685239874757058,1.198437094922712e-05
8,6,9,P1,total,4.1255646040231854e-05,1.337965424541105e-06
8,6,10,P0,total,0.0005884713125221074,1.621647776789868e-05
8,6,10,P1,total,4.2441708562612984e-05,1.1963361746478909e-06
8,6,11,P0,total,1.70571394933944e-05,2.3693655646395096e-06
8,6,11,P1,total,9.035338977038762e-07,1.3686215830963447e-07
8,6,12,P0,total,4.488720919314319e-07,4.48875828783163e-07
8,6,12,P1,total,2.429310222797721e-08,2.4293304467596795e-08
8,6,13,P0,total,4.488720919314319e-07,4.48875828783163e-07
8,6,13,P1,total,6.027924643905892e-08,6.027974826265289e-08
8,6,14,P0,total,0.0,0.0
8,6,14,P1,total,0.0,0.0
8,6,15,P0,total,0.0,0.0
8,6,15,P1,total,0.0,0.0
8,6,16,P0,total,0.0,0.0
8,6,16,P1,total,0.0,0.0
8,6,17,P0,total,0.0,0.0
8,6,17,P1,total,0.0,0.0
8,6,18,P0,total,0.0,0.0
8,6,18,P1,total,0.0,0.0
8,6,19,P0,total,0.0,0.0
8,6,19,P1,total,0.0,0.0
8,6,20,P0,total,0.0,0.0
8,6,20,P1,total,0.0,0.0
8,6,21,P0,total,0.0,0.0
8,6,21,P1,total,0.0,0.0
8,6,22,P0,total,0.0,0.0
8,6,22,P1,total,0.0,0.0
8,6,23,P0,total,0.0,0.0
8,6,23,P1,total,0.0,0.0
8,6,24,P0,total,0.0,0.0
8,6,24,P1,total,0.0,0.0
8,6,25,P0,total,0.0,0.0
8,6,25,P1,total,0.0,0.0
8,7,1,P0,total,0.0,0.0
8,7,1,P1,total,0.0,0.0
8,7,2,P0,total,0.0,0.0
8,7,2,P1,total,0.0,0.0
8,7,3,P0,total,0.0,0.0
8,7,3,P1,total,0.0,0.0
8,7,4,P0,total,0.0,0.0
8,7,4,P1,total,0.0,0.0
8,7,5,P0,total,0.0,0.0
8,7,5,P1,total,0.0,0.0
8,7,6,P0,total,0.0,0.0
8,7,6,P1,total,0.0,0.0
8,7,7,P0,total,0.11193159014820184,0.0003821785285076908
8,7,7,P1,total,0.05044822170025717,0.00019815008450670628
