material,group in,group out,legendre,nuclide,mean,std. dev.
5,14,8,P1,total,0.0,0.0
5,14,9,P0,total,0.0,0.0
5,14,9,P1,total,0.0,0.0
5,14,10,P0,total,0.0,0.0
5,14,10,P1,total,0.0,0.0
5,14,11,P0,total,0.0,0.0
5,14,11,P1,total,0.0,0.0
5,14,12,P0,total,0.0,0.0
5,14,12,P1,total,0.0,0.0
5,14,13,P0,total,0.0,0.0
5,14,13,P1,total,0.0,0.0
5,14,14,P0,total,0.00035205498965669955,2.346724832019474e-05
5,14,14,P1,total,3.6059481944404044e-05,8.718880779608563e-06
5,14,15,P0,total,8.20491794075944e-05,8.257739120030548e-06
5,14,15,P1,total,-2.2397209286009627e-05,4.22088342709737e-06
5,14,16,P0,total,0.0,0.0
5,14,16,P1,total,0.0,0.0
5,14,17,P0,total,5.819090738127264e-07,5.826355448884399e-07
5,14,17,P1,total,-5.763991574804368e-07,5.771187498271097e-07
5,14,18,P0,total,0.0,0.0
5,14,18,P1,total,0.0,0.0
5,14,19,P0,total,0.0,0.0
5,14,19,P1,total,0.0,0.0
5,14,20,P0,total,0.0,0.0
5,14,20,P1,total,0.0,0.0
5,14,21,P0,total,0.0,0.0
5,14,21,P1,total,0.0,0.0
5,14,22,P0,total,0.0,0.0
5,14,22,P1,total,0.0,0.0
5,14,23,P0,total,0.0,0.0
5,14,23,P1,total,0.0,0.0
5,14,24,P0,total,0.0,0.0
5,14,24,P1,total,0.0,0.0
5,14,25,P0,total,0.0,0.0
5,14,25,P1,total,0.0,0.0
5,15,1,P0,total,0.0,0.0
5,15,1,P1,total,0.0,0.0
5,15,2,P0,total,0.0,0.0
5,15,2,P1,total,0.0,0.0
5,15,3,P0,total,0.0,0.0
5,15,3,P1,total,0.0,0.0
5,15,4,P0,total,0.0,0.0
5,15,4,P1,total,0.0,0.0
5,15,5,P0,total,0.0,0.0
5,15,5,P1,total,0.0,0.0
5,15,6,P0,total,0.0,0.0
5,15,6,P1,total,0.0,0.0
5,15,7,P0,total,0.0,0.0
5,15,7,P1,total,0.0,0.0
5,15,8,P0,total,0.0,0.0
5,15,8,P1,total,0.0,0.0
5,15,9,P0,total,0.0,0.0
5,15,9,P1,total,0.0,0.0
5,15,10,P0,total,0.0,0.0
5,15,10,P1,total,0.0,0.0
5,15,11,P0,total,0.0,0.0
5,15,11,P1,total,0.0,0.0
5,15,12,P0,total,0.0,0.0
5,15,12,P1,total,0.0,0.0
5,15,13,P0,total,0.0,0.0
5,15,13,P1,total,0.0,0.0
5,15,14,P0,total,0.0,0.0
5,15,14,P1,total,0.0,0.0
5,15,15,P0,total,0.00031857531525873907,3.2434828493534324e-05
5,15,15,P1,total,4.4814873373085544e-05,1.116885571355178e-05
5,15,16,P0,total,3.5769859958875956e-05,6.652508912054292e-06
5,15,16,P1,total,-2.9471185099274145e-06,3.6528787830353674e-06
5,15,17,P0,total,3.465205183516109e-05,6.191002298162721e-06
5,15,17,P1,total,-9.90145325988223e-06,3.569681650177651e-06
5,15,18,P0,total,2.1238354350582614e-05,5.180037298684299e-06
5,15,18,P1,total,-1.225218501157722e-05,3.5498671952938508e-06
5,15,19,P0,total,2.4591778721727234e-05,5.691676790998178e-06
5,15,19,P1,total,-1.5819631392201887e-05,4.017425113303896e-06
5,15,20,P0,total,0.0,0.0
5,15,20,P1,total,0.0,0.0
5,15,21,P0,total,0.0,0.0
5,15,21,P1,total,0.0,0.0
5,15,22,P0,total,0.0,0.0
5,15,22,P1,total,0.0,0.0
5,15,23,P0,total,0.0,0.0
5,15,23,P1,total,0.0,0.0
5,15,24,P0,total,0.0,0.0
5,15,24,P1,total,0.0,0.0
5,15,25,P0,total,0.0,0.0
5,15,25,P1,total,0.0,0.0
5,16,1,P0,total,0.0,0.0
5,16,1,P1,total,0.0,0.0
5,16,2,P0,total,0.0,0.0
5,16,2,P1,total,0.0,0.0
5,16,3,P0,total,0.0,0.0
5,16,3,P1,total,0.0,0.0
5,16,4,P0,total,0.0,0.0
5,16,4,P1,total,0.0,0.0
5,16,5,P0,total,0.0,0.0
5,16,5,P1,total,0.0,0.0
5,16,6,P0,total,0.0,0.0
5,16,6,P1,total,0.0,0.0
5,16,7,P0,total,0.0,0.0
5,16,7,P1,total,0.0,0.0
5,16,8,P0,total,0.0,0.0
5,16,8,P1,total,0.0,0.0
5,16,9,P0,total,0.0,0.0
5,16,9,P1,total,0.0,0.0
5,16,10,P0,total,0.0,0.0
5,16,10,P1,total,0.0,0.0
5,16,11,P0,total,0.0,0.0
5,16,11,P1,total,0.0,0.0
5,16,12,P0,total,0.0,0.0
5,16,12,P1,total,0.0,0.0
5,16,13,P0,total,0.0,0.0
5,16,13,P1,total,0.0,0.0
5,16,14,P0,total,0.0,0.0
5,16,14,P1,total,0.0,0.0
5,16,15,P0,total,1.2791555727312055e-05,1.3068504121553458e-05
5,16,15,P1,total,1.0319563164633902e-05,1.054299075300893e-05
5,16,16,P0,total,7.674933436387234e-05,3.4496215183452555e-05
5,16,16,P1,total,3.986925363170325e-05,2.2713349686891213e-05
5,16,17,P0,total,0.00010233244581849647,4.092429574773636e-05
5,16,17,P1,total,2.2307650365858842e-05,2.1370737637949268e-05
5,16,18,P0,total,1.2791555727312055e-05,1.3068504121553458e-05
5,16,18,P1,total,9.356457852120683e-06,9.559033366246728e-06
5,16,19,P0,total,0.00023024800309161703,7.58393026123558e-05
5,16,19,P1,total,-0.0001048716770802904,3.8619277967672775e-05
5,16,20,P0,total,0.0,0.0
5,16,20,P1,total,0.0,0.0
5,16,21,P0,total,0.0,0.0
5,16,21,P1,total,0.0,0.0
5,16,22,P0,total,0.0,0.0
5,16,22,P1,total,0.0,0.0
5,16,23,P0,total,0.0,0.0
5,16,23,P1,total,0.0,0.0
5,16,24,P0,total,0.0,0.0
5,16,24,P1,total,0.0,0.0
5,16,25,P0,total,0.0,0.0
5,16,25,P1,total,0.0,0.0
5,17,1,P0,total,0.0,0.0
5,17,1,P1,total,0.0,0.0
5,17,2,P0,total,0.0,0.0
5,17,2,P1,total,0.0,0.0
5,17,3,P0,total,0.0,0.0
5,17,3,P1,total,0.0,0.0
5,17,4,P0,total,0.0,0.0
5,17,4,P1,total,0.0,0.0
5,17,5,P0,total,0.0,0.0
5,17,5,P1,total,0.0,0.0
5,17,6,P0,total,0.0,0.0
5,17,6,P1,total,0.0,0.0
5,17,7,P0,total,0.0,0.0
5,17,7,P1,total,0.0,0.0
5,17,8,P0,total,0.0,0.0
5,17,8,P1,total,0.0,0.0
5,17,9,P0,total,0.0,0.0
5,17,9,P1,total,0.0,0.0
5,17,10,P0,total,0.0,0.0
5,17,10,P1,total,0.0,0.0
5,17,11,P0,total,0.0,0.0
5,17,11,P1,total,0.0,0.0
5,17,12,P0,total,0.0,0.0
5,17,12,P1,total,0.0,0.0
5,17,13,P0,total,0.0,0.0
5,17,13,P1,total,0.0,0.0
5,17,14,P0,total,0.0,0.0
5,17,14,P1,total,0.0,0.0
5,17,15,P0,total,0.0,0.0
5,17,15,P1,total,0.0,0.0
5,17,16,P0,total,1.3807463000468313e-05,9.971547917095743e-06
5,17,16,P1,total,1.085416837339629e-05,7.854563394674632e-06
5,17,17,P0,total,8.28447780028099e-05,2.80580334064337e-05
5,17,17,P1,total,6.006167729664016e-05,2.1541930206217293e-05
5,17,18,P0,total,8.28447780028099e-05,2.6286258056668142e-05
5,17,18,P1,total,1.976940715481408e-05,1.189450329738749e-05
5,17,19,P0,total,0.0002554380655086637,5.77875382013537e-05
5,17,19,P1,total,-4.14223422681644e-05,2.396481765578941e-05
5,17,20,P0,total,0.0,0.0
5,17,20,P1,total,0.0,0.0
5,17,21,P0,total,0.0,0.0
5,17,21,P1,total,0.0,0.0
5,17,22,P0,total,0.0,0.0
5,17,22,P1,total,0.0,0.0
5,17,23,P0,total,0.0,0.0
5,17,23,P1,total,0.0,0.0
5,17,24,P0,total,0.0,0.0
5,17,24,P1,total,0.0,0.0
5,17,25,P0,total,0.0,0.0
5,17,25,P1,total,0.0,0.0
5,18,1,P0,total,0.0,0.0
5,18,1,P1,total,0.0,0.0
5,18,2,P0,total,0.0,0.0
5,18,2,P1,total,0.0,0.0
5,18,3,P0,total,0.0,0.0
5,18,3,P1,total,0.0,0.0
5,18,4,P0,total,0.0,0.0
5,18,4,P1,total,0.0,0.0
5,18,5,P0,total,0.0,0.0
5,18,5,P1,total,0.0,0.0
5,18,6,P0,total,0.0,0.0
5,18,6,P1,total,0.0,0.0
5,18,7,P0,total,0.0,0.0
5,18,7,P1,total,0.0,0.0
5,18,8,P0,total,0.0,0.0
5,18,8,P1,total,0.0,0.0
5,18,9,P0,total,0.0,0.0
5,18,9,P1,total,0.0,0.0
5,18,10,P0,total,0.0,0.0
5,18,10,P1,total,0.0,0.0
5,18,11,P0,total,0.0,0.0
5,18,11,P1,total,0.0,0.0
5,18,12,P0,total,0.0,0.0
5,18,12,P1,total,0.0,0.0
5,18,13,P0,total,0.0,0.0
5,18,13,P1,total,0.0,0.0
5,18,14,P0,total,0.0,0.0
5,18,14,P1,total,0.0,0.0
5,18,15,P0,total,0.0,0.0
5,18,15,P1,total,0.0,0.0
5,18,16,P0,total,0.0,0.0
5,18,16,P1,total,0.0,0.0
5,18,17,P0,total,1.4030969268339365e-05,1.4331465918234775e-05
5,18,17,P1,total,4.993597521865768e-06,5.100543756124342e-06
5,18,18,P0,total,2.806193853667873e-05,2.058762567511607e-05
5,18,18,P1,total,2.572171053161424e-05,1.8923185798514898e-05
5,18,19,P0,total,0.0003788361702451628,0.00010453719409282325
5,18,19,P1,total,-3.0184529559767772e-05,4.4328705900076354e-05
5,18,20,P0,total,1.4030969268339365e-05,1.4331465918234775e-05
5,18,20,P1,total,-5.497805956957878e-06,5.615550657287935e-06
5,18,21,P0,total,0.0,0.0
5,18,21,P1,total,0.0,0.0
5,18,22,P0,total,0.0,0.0
5,18,22,P1,total,0.0,0.0
5,18,23,P0,total,0.0,0.0
5,18,23,P1,total,0.0,0.0
5,18,24,P0,total,0.0,0.0
5,18,24,P1,total,0.0,0.0
5,18,25,P0,total,0.0,0.0
5,18,25,P1,total,0.0,0.0
5,19,1,P0,total,0.0,0.0
5,19,1,P1,total,0.0,0.0
5,19,2,P0,total,0.0,0.0
5,19,2,P1,total,0.0,0.0
5,19,3,P0,total,0.0,0.0
5,19,3,P1,total,0.0,0.0
5,19,4,P0,total,0.0,0.0
5,19,4,P1,total,0.0,0.0
5,19,5,P0,total,0.0,0.0
5,19,5,P1,total,0.0,0.0
5,19,6,P0,total,0.0,0.0
5,19,6,P1,total,0.0,0.0
5,19,7,P0,total,0.0,0.0
5,19,7,P1,total,0.0,0.0
5,19,8,P0,total,0.0,0.0
5,19,8,P1,total,0.0,0.0
5,19,9,P0,total,0.0,0.0
5,19,9,P1,total,0.0,0.0
5,19,10,P0,total,0.0,0.0
5,19,10,P1,total,0.0,0.0
5,19,11,P0,total,0.0,0.0
5,19,11,P1,total,0.0,0.0
5,19,12,P0,total,0.0,0.0
5,19,12,P1,total,0.0,0.0
5,19,13,P0,total,0.0,0.0
5,19,13,P1,total,0.0,0.0
5,19,14,P0,total,0.0,0.0
5,19,14,P1,total,0.0,0.0
5,19,15,P0,total,0.0,0.0
5,19,15,P1,total,0.0,0.0
5,19,16,P0,total,0.0,0.0
5,19,16,P1,total,0.0,0.0
5,19,17,P0,total,1.2834090705958628e-06,1.2869761279441633e-06
5,19,17,P1,total,-2.579112449680771e-07,2.586280734701116e-07
5,19,18,P0,total,3.85022721178759e-06,2.2190331979586375e-06
5,19,18,P1,total,5.466656463583507e-07,1.1403088851836118e-06
5,19,19,P0,total,0.00030673476787241113,3.171548183258139e-05
5,19,19,P1,total,4.843040975597155e-05,1.2353751809745672e-05
5,19,20,P0,total,0.0001232072707772028,1.6245630607241577e-05
5,19,20,P1,total,-3.807256032509051e-05,7.622151550353658e-06
5,19,21,P0,total,0.0,0.0
5,19,21,P1,total,0.0,0.0
5,19,22,P0,total,0.0,0.0
5,19,22,P1,total,0.0,0.0
5,19,23,P0,total,0.0,0.0
5,19,23,P1,total,0.0,0.0
5,19,24,P0,total,0.0,0.0
5,19,24,P1,total,0.0,0.0
5,19,25,P0,total,0.0,0.0
5,19,25,P1,total,0.0,0.0
5,20,1,P0,total,0.0,0.0
5,20,1,P1,total,0.0,0.0
5,20,2,P0,total,0.0,0.0
5,20,2,P1,total,0.0,0.0
5,20,3,P0,total,0.0,0.0
5,20,3,P1,total,0.0,0.0
5,20,4,P0,total,0.0,0.0
5,20,4,P1,total,0.0,0.0
5,20,5,P0,total,0.0,0.0
5,20,5,P1,total,0.0,0.0
5,20,6,P0,total,0.0,0.0
5,20,6,P1,total,0.0,0.0
5,20,7,P0,total,0.0,0.0
5,20,7,P1,total,0.0,0.0
5,20,8,P0,total,0.0,0.0
5,20,8,P1,total,0.0,0.0
5,20,9,P0,total,0.0,0.0
5,20,9,P1,total,0.0,0.0
5,20,10,P0,total,0.0,0.0
5,20,10,P1,total,0.0,0.0
5,20,11,P0,total,0.0,0.0
5,20,11,P1,total,0.0,0.0
5,20,12,P0,total,0.0,0.0
5,20,12,P1,total,0.0,0.0
5,20,13,P0,total,0.0,0.0
5,20,13,P1,total,0.0,0.0
5,20,14,P0,total,0.0,0.0
5,20,14,P1,total,0.0,0.0
5,20,15,P0,total,0.0,0.0
5,20,15,P1,total,0.0,0.0
5,20,16,P0,total,0.0,0.0
5,20,16,P1,total,0.0,0.0
5,20,17,P0,total,0.0,0.0
5,20,17,P1,total,0.0,0.0
5,20,18,P0,total,0.0,0.0
5,20,18,P1,total,0.0,0.0
5,20,19,P0,total,7.326835124152626e-06,3.4424298980705118e-06
5,20,19,P1,total,7.507478845796106e-07,1.5238194580840248e-06
5,20,20,P0,total,0.0003244741269267591,2.8738128354701415e-05
5,20,20,P1,total,3.6478535044661285e-05,1.031769597979887e-05
5,20,21,P0,total,7.431504197354807e-05,1.0361240185358921e-05
5,20,21,P1,total,-1.1147052266898975e-05,4.28177674429659e-06
5,20,22,P0,total,2.9307340496610503e-05,5.500070847066777e-06
5,20,22,P1,total,-1.5603660828556114e-05,3.4017169642457163e-06
5,20,23,P0,total,0.0,0.0
5,20,23,P1,total,0.0,0.0
5,20,24,P0,total,0.0,0.0
5,20,24,P1,total,0.0,0.0
5,20,25,P0,total,0.0,0.0
5,20,25,P1,total,0.0,0.0
5,21,1,P0,total,0.0,0.0
5,21,1,P1,total,0.0,0.0
5,21,2,P0,total,0.0,0.0
5,21,2,P1,total,0.0,0.0
5,21,3,P0,total,0.0,0.0
5,21,3,P1,total,0.0,0.0
5,21,4,P0,total,0.0,0.0
5,21,4,P1,total,0.0,0.0
5,21,5,P0,total,0.0,0.0
5,21,5,P1,total,0.0,0.0
5,21,6,P0,total,0.0,0.0
5,21,6,P1,total,0.0,0.0
5,21,7,P0,total,0.0,0.0
5,21,7,P1,total,0.0,0.0
5,21,8,P0,total,0.0,0.0
5,21,8,P1,total,0.0,0.0
5,21,9,P0,total,0.0,0.0
5,21,9,P1,total,0.0,0.0
5,21,10,P0,total,0.0,0.0
5,21,10,P1,total,0.0,0.0
5,21,11,P0,total,0.0,0.0
5,21,11,P1,total,0.0,0.0
5,21,12,P0,total,0.0,0.0
5,21,12,P1,total,0.0,0.0
5,21,13,P0,total,0.0,0.0
5,21,13,P1,total,0.0,0.0
5,21,14,P0,total,0.0,0.0
5,21,14,P1,total,0.0,0.0
5,21,15,P0,total,0.0,0.0
5,21,15,P1,total,0.0,0.0
5,21,16,P0,total,0.0,0.0
5,21,16,P1,total,0.0,0.0
5,21,17,P0,total,0.0,0.0
5,21,17,P1,total,0.0,0.0
5,21,18,P0,total,0.0,0.0
5,21,18,P1,total,0.0,0.0
5,21,19,P0,total,0.0,0.0
5,21,19,P1,total,0.0,0.0
5,21,20,P0,total,1.4150631331573227e-05,6.3728744414033346e-06
5,21,20,P1,total,-1.534738811963805e-07,4.00302108344552e-06
5,21,21,P0,total,0.00022924022757148623,3.645033511209781e-05
5,21,21,P1,total,8.018661285910414e-05,1.8067669982198242e-05
5,21,22,P0,total,0.0001924485861093959,3.111696928843705e-05
5,21,22,P1,total,-4.046828516687959e-05,1.274329771229033e-05
5,21,23,P0,total,0.0,0.0
5,21,23,P1,total,0.0,0.0
5,21,24,P0,total,0.0,0.0
5,21,24,P1,total,0.0,0.0
5,21,25,P0,total,0.0,0.0
5,21,25,P1,total,0.0,0.0
5,22,1,P0,total,0.0,0.0
5,22,1,P1,total,0.0,0.0
5,22,2,P0,total,0.0,0.0
5,22,2,P1,total,0.0,0.0
5,22,3,P0,total,0.0,0.0
5,22,3,P1,total,0.0,0.0
5,22,4,P0,total,0.0,0.0
5,22,4,P1,total,0.0,0.0
5,22,5,P0,total,0.0,0.0
5,22,5,P1,total,0.0,0.0
5,22,6,P0,total,0.0,0.0
5,22,6,P1,total,0.0,0.0
5,22,7,P0,total,0.0,0.0
5,22,7,P1,total,0.0,0.0
5,22,8,P0,total,0.0,0.0
5,22,8,P1,total,0.0,0.0
5,22,9,P0,total,0.0,0.0
5,22,9,P1,total,0.0,0.0
5,22,10,P0,total,0.0,0.0
5,22,10,P1,total,0.0,0.0
5,22,11,P0,total,0.0,0.0
5,22,11,P1,total,0.0,0.0
5,22,12,P0,total,0.0,0.0
5,22,12,P1,total,0.0,0.0
5,22,13,P0,total,0.0,0.0
5,22,13,P1,total,0.0,0.0
5,22,14,P0,total,0.0,0.0
5,22,14,P1,total,0.0,0.0
5,22,15,P0,total,0.0,0.0
5,22,15,P1,total,0.0,0.0
5,22,16,P0,total,0.0,0.0
5,22,16,P1,total,0.0,0.0
5,22,17,P0,total,0.0,0.0
5,22,17,P1,total,0.0,0.0
5,22,18,P0,total,0.0,0.0
5,22,18,P1,total,0.0,0.0
5,22,19,P0,total,0.0,0.0
5,22,19,P1,total,0.0,0.0
5,22,20,P0,total,0.0,0.0
5,22,20,P1,total,0.0,0.0
5,22,21,P0,total,1.4691412240826897e-05,3.654023460572948e-06
5,22,21,P1,total,-5.7983055538525924e-08,1.9738295916516427e-06
5,22,22,P0,total,0.00031341679447097394,2.5337688327705504e-05
5,22,22,P1,total,2.108670404737206e-05,9.124891483254345e-06
5,22,23,P0,total,0.00010773702309939722,1.2493729744338449e-05
5,22,23,P1,total,-1.7728107745032708e-05,5.30785176790211e-06
5,22,24,P0,total,8.161895689348276e-07,8.175656106147799e-07
5,22,24,P1,total,-6.539151683356731e-07,6.550176260992013e-07
5,22,25,P0,total,0.0,0.0
5,22,25,P1,total,0.0,0.0
5,23,1,P0,total,0.0,0.0
5,23,1,P1,total,0.0,0.0
5,23,2,P0,total,0.0,0.0
5,23,2,P1,total,0.0,0.0
5,23,3,P0,total,0.0,0.0
5,23,3,P1,total,0.0,0.0
5,23,4,P0,total,0.0,0.0
5,23,4,P1,total,0.0,0.0
5,23,5,P0,total,0.0,0.0
5,23,5,P1,total,0.0,0.0
5,23,6,P0,total,0.0,0.0
5,23,6,P1,total,0.0,0.0
5,23,7,P0,total,0.0,0.0
5,23,7,P1,total,0.0,0.0
5,23,8,P0,total,0.0,0.0
5,23,8,P1,total,0.0,0.0
5,23,9,P0,total,0.0,0.0
5,23,9,P1,total,0.0,0.0
5,23,10,P0,total,0.0,0.0
5,23,10,P1,total,0.0,0.0
5,23,11,P0,total,0.0,0.0
5,23,11,P1,total,0.0,0.0
5,23,12,P0,total,0.0,0.0
5,23,12,P1,total,0.0,0.0
5,23,13,P0,total,0.0,0.0
5,23,13,P1,total,0.0,0.0
5,23,14,P0,total,0.0,0.0
5,23,14,P1,total,0.0,0.0
5,23,15,P0,total,0.0,0.0
5,23,15,P1,total,0.0,0.0
5,23,16,P0,total,0.0,0.0
5,23,16,P1,total,0.0,0.0
5,23,17,P0,total,0.0,0.0
5,23,17,P1,total,0.0,0.0
5,23,18,P0,total,0.0,0.0
5,23,18,P1,total,0.0,0.0
5,23,19,P0,total,0.0,0.0
5,23,19,P1,total,0.0,0.0
5,23,20,P0,total,0.0,0.0
5,23,20,P1,total,0.0,0.0
5,23,21,P0,total,0.0,0.0
5,23,21,P1,total,0.0,0.0
5,23,22,P0,total,2.047184667819805e-05,2.4212579080318076e-06
5,23,22,P1,total,-3.1585932196895875e-06,1.2089302186748766e-06
5,23,23,P0,total,0.00033398355580717393,1.7496970696086753e-05
5,23,23,P1,total,3.522638154063732e-05,5.875833053480802e-06
5,23,24,P0,total,7.662319756696982e-05,5.464456686212144e-06
5,23,24,P1,total,-1.141536896176851e-05,2.5861774915610938e-06
5,23,25,P0,total,8.188738671279217e-06,1.5345544351798728e-06
5,23,25,P1,total,-4.852458947733851e-06,1.0190187357026352e-06
5,24,1,P0,total,0.0,0.0
5,24,1,P1,total,0.0,0.0
5,24,2,P0,total,0.0,0.0
5,24,2,P1,total,0.0,0.0
5,24,3,P0,total,0.0,0.0
5,24,3,P1,total,0.0,0.0
5,24,4,P0,total,0.0,0.0
5,24,4,P1,total,0.0,0.0
5,24,5,P0,total,0.0,0.0
5,24,5,P1,total,0.0,0.0
5,24,6,P0,total,0.0,0.0
5,24,6,P1,total,0.0,0.0
5,24,7,P0,total,0.0,0.0
5,24,7,P1,total,0.0,0.0
5,24,8,P0,total,0.0,0.0
5,24,8,P1,total,0.0,0.0
5,24,9,P0,total,0.0,0.0
5,24,9,P1,total,0.0,0.0
5,24,10,P0,total,0.0,0.0
5,24,10,P1,total,0.0,0.0
5,24,11,P0,total,0.0,0.0
5,24,11,P1,total,0.0,0.0
5,24,12,P0,total,0.0,0.0
5,24,12,P1,total,0.0,0.0
5,24,13,P0,total,0.0,0.0
5,24,13,P1,total,0.0,0.0
5,24,14,P0,total,0.0,0.0
5,24,14,P1,total,0.0,0.0
5,24,15,P0,total,0.0,0.0
5,24,15,P1,total,0.0,0.0
5,24,16,P0,total,0.0,0.0
5,24,16,P1,total,0.0,0.0
5,24,17,P0,total,0.0,0.0
5,24,17,P1,total,0.0,0.0
5,24,18,P0,total,0.0,0.0
5,24,18,P1,total,0.0,0.0
5,24,19,P0,total,0.0,0.0
5,24,19,P1,total,0.0,0.0
5,24,20,P0,total,0.0,0.0
5,24,20,P1,total,0.0,0.0
5,24,21,P0,total,0.0,0.0
5,24,21,P1,total,0.0,0.0
5,24,22,P0,total,7.086042621312929e-07,4.993568872928803e-07
5,24,22,P1,total,-3.275825408581909e-07,2.3387387334479107e-07
5,24,23,P0,total,8.255239653829563e-05,6.953285223733721e-06
5,24,23,P1,total,-1.2775584008197639e-05,2.860551947050507e-06
5,24,24,P0,total,0.0002660809004303005,1.551976421053173e-05
5,24,24,P1,total,4.145162192022136e-05,6.243510370969137e-06
5,24,25,P0,total,9.459866899452764e-05,7.185814904468776e-06
5,24,25,P1,total,-1.191746056198266e-05,3.055668018227853e-06
5,25,1,P0,total,0.0,0.0
5,25,1,P1,total,0.0,0.0
5,25,2,P0,total,0.0,0.0
5,25,2,P1,total,0.0,0.0
5,25,3,P0,total,0.0,0.0
5,25,3,P1,total,0.0,0.0
5,25,4,P0,total,0.0,0.0
5,25,4,P1,total,0.0,0.0
5,25,5,P0,total,0.0,0.0
5,25,5,P1,total,0.0,0.0
5,25,6,P0,total,0.0,0.0
5,25,6,P1,total,0.0,0.0
5,25,7,P0,total,0.0,0.0
5,25,7,P1,total,0.0,0.0
5,25,8,P0,total,0.0,0.0
5,25,8,P1,total,0.0,0.0
5,25,9,P0,total,0.0,0.0
5,25,9,P1,total,0.0,0.0
5,25,10,P0,total,0.0,0.0
5,25,10,P1,total,0.0,0.0
5,25,11,P0,total,0.0,0.0
5,25,11,P1,total,0.0,0.0
5,25,12,P0,total,0.0,0.0
5,25,12,P1,total,0.0,0.0
5,25,13,P0,total,0.0,0.0
5,25,13,P1,total,0.0,0.0
5,25,14,P0,total,0.0,0.0
5,25,14,P1,total,0.0,0.0
5,25,15,P0,total,0.0,0.0
5,25,15,P1,total,0.0,0.0
5,25,16,P0,total,0.0,0.0
5,25,16,P1,total,0.0,0.0
5,25,17,P0,total,0.0,0.0
5,25,17,P1,total,0.0,0.0
5,25,18,P0,total,0.0,0.0
5,25,18,P1,total,0.0,0.0
5,25,19,P0,total,0.0,0.0
5,25,19,P1,total,0.0,0.0
5,25,20,P0,total,0.0,0.0
5,25,20,P1,total,0.0,0.0
5,25,21,P0,total,0.0,0.0
5,25,21,P1,total,0.0,0.0
5,25,22,P0,total,0.0,0.0
5,25,22,P1,total,0.0,0.0
5,25,23,P0,total,7.254039434503958e-06,1.6997548444885204e-06
5,25,23,P1,total,-2.493209457475687e-06,1.1165460867524366e-06
5,25,24,P0,total,9.566264504252087e-05,7.81859249813563e-06
5,25,24,P1,total,-6.0765371119548296e-06,3.560066245200214e-06
5,25,25,P0,total,0.0003613418393312284,2.1333009081753406e-05
5,25,25,P1,total,2.1623982051950583e-05,7.795136716739701e-06
